n,measured_time_milliseconds,average_error,population_size,mutation_rate,crossover_rate,tournament_size,num_elites,crossover_type,num_generations
35,12588,0.0550371,30,0.1,0.9,2,3,ONE_POINT,50
35,21020,0.0378544,30,0.1,0.9,2,3,ONE_POINT,100
35,6202,0.066165,30,0.1,0.9,2,3,TWO_POINT,30
35,10449,0.0519578,30,0.1,0.9,2,3,TWO_POINT,50
35,20868,0.0357072,30,0.1,0.9,2,3,TWO_POINT,100
35,7070,0.0595483,30,0.1,0.9,2,5,ONE_POINT,30
35,11067,0.0449388,30,0.1,0.9,2,5,ONE_POINT,50
35,22871,0.0283598,30,0.1,0.9,2,5,ONE_POINT,100
35,6785,0.0633801,30,0.1,0.9,2,5,TWO_POINT,30
35,11509,0.0450354,30,0.1,0.9,2,5,TWO_POINT,50
35,21412,0.0271941,30,0.1,0.9,2,5,TWO_POINT,100
35,7337,0.0568971,30,0.1,0.9,4,1,ONE_POINT,30
35,11958,0.0479106,30,0.1,0.9,4,1,ONE_POINT,50
35,25417,0.0355506,30,0.1,0.9,4,1,ONE_POINT,100
35,6104,0.057111,30,0.1,0.9,4,1,TWO_POINT,30
35,10186,0.0480303,30,0.1,0.9,4,1,TWO_POINT,50
35,21495,0.0336833,30,0.1,0.9,4,1,TWO_POINT,100
35,6299,0.0450593,30,0.1,0.9,4,3,ONE_POINT,30
35,10466,0.0327539,30,0.1,0.9,4,3,ONE_POINT,50
35,20415,0.0206583,30,0.1,0.9,4,3,ONE_POINT,100
35,6266,0.0452301,30,0.1,0.9,4,3,TWO_POINT,30
35,10198,0.0346014,30,0.1,0.9,4,3,TWO_POINT,50
35,19908,0.0190689,30,0.1,0.9,4,3,TWO_POINT,100
35,6431,0.0398566,30,0.1,0.9,4,5,ONE_POINT,30
35,10496,0.0268542,30,0.1,0.9,4,5,ONE_POINT,50
35,20809,0.016564,30,0.1,0.9,4,5,ONE_POINT,100
35,6288,0.0430038,30,0.1,0.9,4,5,TWO_POINT,30
35,10258,0.027067,30,0.1,0.9,4,5,TWO_POINT,50
35,18494,0.0167356,30,0.1,0.9,4,5,TWO_POINT,100
35,7354,0.0481616,30,0.1,0.9,6,1,ONE_POINT,30
35,11837,0.0369603,30,0.1,0.9,6,1,ONE_POINT,50
35,23835,0.0253614,30,0.1,0.9,6,1,ONE_POINT,100
35,7089,0.0474229,30,0.1,0.9,6,1,TWO_POINT,30
35,11666,0.0347354,30,0.1,0.9,6,1,TWO_POINT,50
35,23033,0.0239576,30,0.1,0.9,6,1,TWO_POINT,100
35,8850,0.0348369,30,0.1,0.9,6,3,ONE_POINT,30
35,12941,0.0262861,30,0.1,0.9,6,3,ONE_POINT,50
35,23509,0.0146812,30,0.1,0.9,6,3,ONE_POINT,100
35,7068,0.0390358,30,0.1,0.9,6,3,TWO_POINT,30
35,11641,0.024683,30,0.1,0.9,6,3,TWO_POINT,50
35,23504,0.0148271,30,0.1,0.9,6,3,TWO_POINT,100
35,7288,0.0333676,30,0.1,0.9,6,5,ONE_POINT,30
35,12018,0.0234526,30,0.1,0.9,6,5,ONE_POINT,50
35,23691,0.0125582,30,0.1,0.9,6,5,ONE_POINT,100
35,7499,0.0326202,30,0.1,0.9,6,5,TWO_POINT,30
35,15585,0.0244813,30,0.1,0.9,6,5,TWO_POINT,50
35,24285,0.0126785,30,0.1,0.9,6,5,TWO_POINT,100
35,5541,0.0873318,30,0.1,0.95,2,1,ONE_POINT,30
35,9280,0.0735866,30,0.1,0.95,2,1,ONE_POINT,50
35,18225,0.0630928,30,0.1,0.95,2,1,ONE_POINT,100
35,5370,0.0842751,30,0.1,0.95,2,1,TWO_POINT,30
35,8967,0.0737057,30,0.1,0.95,2,1,TWO_POINT,50
35,17641,0.0604906,30,0.1,0.95,2,1,TWO_POINT,100
35,5646,0.0674348,30,0.1,0.95,2,3,ONE_POINT,30
35,9295,0.0535896,30,0.1,0.95,2,3,ONE_POINT,50
35,18475,0.0382382,30,0.1,0.95,2,3,ONE_POINT,100
35,5462,0.0672908,30,0.1,0.95,2,3,TWO_POINT,30
35,8989,0.0549278,30,0.1,0.95,2,3,TWO_POINT,50
35,17759,0.0371123,30,0.1,0.95,2,3,TWO_POINT,100
35,5654,0.0619175,30,0.1,0.95,2,5,ONE_POINT,30
35,9333,0.0474289,30,0.1,0.95,2,5,ONE_POINT,50
35,18701,0.0271289,30,0.1,0.95,2,5,ONE_POINT,100
35,5569,0.0624283,30,0.1,0.95,2,5,TWO_POINT,30
35,9082,0.0433001,30,0.1,0.95,2,5,TWO_POINT,50
35,17933,0.0261094,30,0.1,0.95,2,5,TWO_POINT,100
35,6589,0.0580397,30,0.1,0.95,4,1,ONE_POINT,30
35,10829,0.0474089,30,0.1,0.95,4,1,ONE_POINT,50
35,21350,0.034827,30,0.1,0.95,4,1,ONE_POINT,100
35,6332,0.0578815,30,0.1,0.95,4,1,TWO_POINT,30
35,10454,0.0472968,30,0.1,0.95,4,1,TWO_POINT,50
35,20838,0.0338517,30,0.1,0.95,4,1,TWO_POINT,100
35,6609,0.046742,30,0.1,0.95,4,3,ONE_POINT,30
35,10881,0.0330846,30,0.1,0.95,4,3,ONE_POINT,50
35,21446,0.0198904,30,0.1,0.95,4,3,ONE_POINT,100
35,6359,0.0442889,30,0.1,0.95,4,3,TWO_POINT,30
35,10549,0.0321962,30,0.1,0.95,4,3,TWO_POINT,50
35,20797,0.0202226,30,0.1,0.95,4,3,TWO_POINT,100
35,6630,0.0419985,30,0.1,0.95,4,5,ONE_POINT,30
35,11712,0.0286846,30,0.1,0.95,4,5,ONE_POINT,50
35,21381,0.0167745,30,0.1,0.95,4,5,ONE_POINT,100
35,6441,0.0392899,30,0.1,0.95,4,5,TWO_POINT,30
35,10615,0.0263066,30,0.1,0.95,4,5,TWO_POINT,50
35,21113,0.0147173,30,0.1,0.95,4,5,TWO_POINT,100
35,7536,0.0467385,30,0.1,0.95,6,1,ONE_POINT,30
35,12449,0.035819,30,0.1,0.95,6,1,ONE_POINT,50
35,24604,0.0232526,30,0.1,0.95,6,1,ONE_POINT,100
35,7364,0.0465264,30,0.1,0.95,6,1,TWO_POINT,30
35,12259,0.0363355,30,0.1,0.95,6,1,TWO_POINT,50
35,24087,0.0250251,30,0.1,0.95,6,1,TWO_POINT,100
35,7601,0.0363113,30,0.1,0.95,6,3,ONE_POINT,30
35,12408,0.0227565,30,0.1,0.95,6,3,ONE_POINT,50
35,24729,0.0142894,30,0.1,0.95,6,3,ONE_POINT,100
35,7512,0.0380484,30,0.1,0.95,6,3,TWO_POINT,30
35,12220,0.0270997,30,0.1,0.95,6,3,TWO_POINT,50
35,26281,0.0140581,30,0.1,0.95,6,3,TWO_POINT,100
35,9677,0.0320706,30,0.1,0.95,6,5,ONE_POINT,30
35,12554,0.0218543,30,0.1,0.95,6,5,ONE_POINT,50
35,24358,0.0126425,30,0.1,0.95,6,5,ONE_POINT,100
35,7332,0.0348523,30,0.1,0.95,6,5,TWO_POINT,30
35,11999,0.0237698,30,0.1,0.95,6,5,TWO_POINT,50
35,24693,0.0122315,30,0.1,0.95,6,5,TWO_POINT,100
35,12854,0.0118124,70,0.01,0.8,2,1,ONE_POINT,30
35,18761,0.0082877,70,0.01,0.8,2,1,ONE_POINT,50
35,36804,0.00549331,70,0.01,0.8,2,1,ONE_POINT,100
35,11499,0.00912961,70,0.01,0.8,2,1,TWO_POINT,30
35,18544,0.0062287,70,0.01,0.8,2,1,TWO_POINT,50
35,36296,0.00386547,70,0.01,0.8,2,1,TWO_POINT,100
35,11733,0.0132933,70,0.01,0.8,2,3,ONE_POINT,30
35,18922,0.0102641,70,0.01,0.8,2,3,ONE_POINT,50
35,35665,0.00627143,70,0.01,0.8,2,3,ONE_POINT,100
35,14191,0.0117116,70,0.01,0.8,2,3,TWO_POINT,30
35,16904,0.00815346,70,0.01,0.8,2,3,TWO_POINT,50
35,31826,0.00628455,70,0.01,0.8,2,3,TWO_POINT,100
35,10150,0.0126394,70,0.01,0.8,2,5,ONE_POINT,30
35,16281,0.00985079,70,0.01,0.8,2,5,ONE_POINT,50
35,35446,0.00670998,70,0.01,0.8,2,5,ONE_POINT,100
35,14006,0.0109028,70,0.01,0.8,2,5,TWO_POINT,30
35,22285,0.00895768,70,0.01,0.8,2,5,TWO_POINT,50
35,39697,0.00685553,70,0.01,0.8,2,5,TWO_POINT,100
35,14174,0.0183301,70,0.01,0.8,4,1,ONE_POINT,30
35,21805,0.0135819,70,0.01,0.8,4,1,ONE_POINT,50
35,43987,0.0114477,70,0.01,0.8,4,1,ONE_POINT,100
35,13128,0.0144742,70,0.01,0.8,4,1,TWO_POINT,30
35,21164,0.0114032,70,0.01,0.8,4,1,TWO_POINT,50
35,43302,0.00899063,70,0.01,0.8,4,1,TWO_POINT,100
35,13751,0.0174336,70,0.01,0.8,4,3,ONE_POINT,30
35,24261,0.0162579,70,0.01,0.8,4,3,ONE_POINT,50
35,43264,0.0124439,70,0.01,0.8,4,3,ONE_POINT,100
35,12829,0.0165577,70,0.01,0.8,4,3,TWO_POINT,30
35,18966,0.0132863,70,0.01,0.8,4,3,TWO_POINT,50
35,37141,0.0106846,70,0.01,0.8,4,3,TWO_POINT,100
35,11976,0.0192644,70,0.01,0.8,4,5,ONE_POINT,30
35,19242,0.0184149,70,0.01,0.8,4,5,ONE_POINT,50
35,38268,0.0125136,70,0.01,0.8,4,5,ONE_POINT,100
35,12476,0.0175718,70,0.01,0.8,4,5,TWO_POINT,30
35,20424,0.0147146,70,0.01,0.8,4,5,TWO_POINT,50
35,40131,0.0116926,70,0.01,0.8,4,5,TWO_POINT,100
35,14826,0.0221435,70,0.01,0.8,6,1,ONE_POINT,30
35,23991,0.0170618,70,0.01,0.8,6,1,ONE_POINT,50
35,52408,0.0129144,70,0.01,0.8,6,1,ONE_POINT,100
35,13994,0.0188691,70,0.01,0.8,6,1,TWO_POINT,30
35,22230,0.016451,70,0.01,0.8,6,1,TWO_POINT,50
35,44799,0.0120355,70,0.01,0.8,6,1,TWO_POINT,100
35,15004,0.0222549,70,0.01,0.8,6,3,ONE_POINT,30
35,22946,0.0182024,70,0.01,0.8,6,3,ONE_POINT,50
35,44557,0.0134099,70,0.01,0.8,6,3,ONE_POINT,100
35,13945,0.0192675,70,0.01,0.8,6,3,TWO_POINT,30
35,23922,0.0172684,70,0.01,0.8,6,3,TWO_POINT,50
35,45523,0.0140413,70,0.01,0.8,6,3,TWO_POINT,100
35,13745,0.02396,70,0.01,0.8,6,5,ONE_POINT,30
35,23153,0.0183134,70,0.01,0.8,6,5,ONE_POINT,50
35,49458,0.0130571,70,0.01,0.8,6,5,ONE_POINT,100
35,13969,0.0220584,70,0.01,0.8,6,5,TWO_POINT,30
35,22639,0.0175118,70,0.01,0.8,6,5,TWO_POINT,50
35,48025,0.0124609,70,0.01,0.8,6,5,TWO_POINT,100
35,11270,0.0100907,70,0.01,0.9,2,1,ONE_POINT,30
35,20943,0.00645392,70,0.01,0.9,2,1,ONE_POINT,50
35,36998,0.00533923,70,0.01,0.9,2,1,ONE_POINT,100
35,10457,0.00917555,70,0.01,0.9,2,1,TWO_POINT,30
35,15925,0.00603931,70,0.01,0.9,2,1,TWO_POINT,50
35,31508,0.00422796,70,0.01,0.9,2,1,TWO_POINT,100
35,10727,0.0120045,70,0.01,0.9,2,3,ONE_POINT,30
35,17667,0.00731568,70,0.01,0.9,2,3,ONE_POINT,50
35,31759,0.00589604,70,0.01,0.9,2,3,ONE_POINT,100
35,9788,0.00933827,70,0.01,0.9,2,3,TWO_POINT,30
35,16087,0.00624044,70,0.01,0.9,2,3,TWO_POINT,50
35,30780,0.00623631,70,0.01,0.9,2,3,TWO_POINT,100
35,10102,0.0127938,70,0.01,0.9,2,5,ONE_POINT,30
35,17184,0.00880399,70,0.01,0.9,2,5,ONE_POINT,50
35,33121,0.00719951,70,0.01,0.9,2,5,ONE_POINT,100
35,9806,0.00951813,70,0.01,0.9,2,5,TWO_POINT,30
35,15803,0.00914217,70,0.01,0.9,2,5,TWO_POINT,50
35,31164,0.00527655,70,0.01,0.9,2,5,TWO_POINT,100
35,11571,0.0175394,70,0.01,0.9,4,1,ONE_POINT,30
35,18796,0.0143054,70,0.01,0.9,4,1,ONE_POINT,50
35,43928,0.0101828,70,0.01,0.9,4,1,ONE_POINT,100
35,13542,0.0125751,70,0.01,0.9,4,1,TWO_POINT,30
35,23032,0.0112046,70,0.01,0.9,4,1,TWO_POINT,50
35,38459,0.00933811,70,0.01,0.9,4,1,TWO_POINT,100
35,11603,0.018421,70,0.01,0.9,4,3,ONE_POINT,30
35,19494,0.0142974,70,0.01,0.9,4,3,ONE_POINT,50
35,37243,0.0104533,70,0.01,0.9,4,3,ONE_POINT,100
35,11358,0.0151858,70,0.01,0.9,4,3,TWO_POINT,30
35,18879,0.0130394,70,0.01,0.9,4,3,TWO_POINT,50
35,36173,0.0097775,70,0.01,0.9,4,3,TWO_POINT,100
35,11757,0.0178162,70,0.01,0.9,4,5,ONE_POINT,30
35,19249,0.0147405,70,0.01,0.9,4,5,ONE_POINT,50
35,37323,0.0105663,70,0.01,0.9,4,5,ONE_POINT,100
35,12948,0.0153425,70,0.01,0.9,4,5,TWO_POINT,30
35,21441,0.0138762,70,0.01,0.9,4,5,TWO_POINT,50
35,38070,0.0104793,70,0.01,0.9,4,5,TWO_POINT,100
35,13896,0.020889,70,0.01,0.9,6,1,ONE_POINT,30
35,22130,0.0165836,70,0.01,0.9,6,1,ONE_POINT,50
35,44414,0.0138849,70,0.01,0.9,6,1,ONE_POINT,100
35,13173,0.0174584,70,0.01,0.9,6,1,TWO_POINT,30
35,22023,0.014681,70,0.01,0.9,6,1,TWO_POINT,50
35,42955,0.0114765,70,0.01,0.9,6,1,TWO_POINT,100
35,14200,0.0214092,70,0.01,0.9,6,3,ONE_POINT,30
35,24099,0.0167913,70,0.01,0.9,6,3,ONE_POINT,50
35,45544,0.013205,70,0.01,0.9,6,3,ONE_POINT,100
35,13543,0.0166795,70,0.01,0.9,6,3,TWO_POINT,30
35,24576,0.0150259,70,0.01,0.9,6,3,TWO_POINT,50
35,44209,0.0121455,70,0.01,0.9,6,3,TWO_POINT,100
35,14803,0.0213043,70,0.01,0.9,6,5,ONE_POINT,30
35,25528,0.0176991,70,0.01,0.9,6,5,ONE_POINT,50
35,49648,0.0144459,70,0.01,0.9,6,5,ONE_POINT,100
35,14212,0.0194681,70,0.01,0.9,6,5,TWO_POINT,30
35,24050,0.016058,70,0.01,0.9,6,5,TWO_POINT,50
35,47183,0.0113733,70,0.01,0.9,6,5,TWO_POINT,100
35,11253,0.00984631,70,0.01,0.95,2,1,ONE_POINT,30
35,17870,0.00757076,70,0.01,0.95,2,1,ONE_POINT,50
35,39304,0.00502205,70,0.01,0.95,2,1,ONE_POINT,100
35,11951,0.00797882,70,0.01,0.95,2,1,TWO_POINT,30
35,20591,0.00463609,70,0.01,0.95,2,1,TWO_POINT,50
35,39023,0.00476552,70,0.01,0.95,2,1,TWO_POINT,100
35,12086,0.0113834,70,0.01,0.95,2,3,ONE_POINT,30
35,19461,0.00860363,70,0.01,0.95,2,3,ONE_POINT,50
35,35184,0.00624708,70,0.01,0.95,2,3,ONE_POINT,100
35,10662,0.00862575,70,0.01,0.95,2,3,TWO_POINT,30
35,19417,0.00690854,70,0.01,0.95,2,3,TWO_POINT,50
35,35416,0.00511712,70,0.01,0.95,2,3,TWO_POINT,100
35,10353,0.0122414,70,0.01,0.95,2,5,ONE_POINT,30
35,16671,0.0093341,70,0.01,0.95,2,5,ONE_POINT,50
35,35761,0.00669262,70,0.01,0.95,2,5,ONE_POINT,100
35,10949,0.00974384,70,0.01,0.95,2,5,TWO_POINT,30
35,16136,0.00701539,70,0.01,0.95,2,5,TWO_POINT,50
35,34051,0.005249,70,0.01,0.95,2,5,TWO_POINT,100
35,13042,0.0152944,70,0.01,0.95,4,1,ONE_POINT,30
35,20970,0.0124918,70,0.01,0.95,4,1,ONE_POINT,50
35,41762,0.0100741,70,0.01,0.95,4,1,ONE_POINT,100
35,12972,0.0119434,70,0.01,0.95,4,1,TWO_POINT,30
35,19752,0.00990285,70,0.01,0.95,4,1,TWO_POINT,50
35,38040,0.0094698,70,0.01,0.95,4,1,TWO_POINT,100
35,11906,0.0174288,70,0.01,0.95,4,3,ONE_POINT,30
35,20145,0.0144839,70,0.01,0.95,4,3,ONE_POINT,50
35,42283,0.009498,70,0.01,0.95,4,3,ONE_POINT,100
35,12935,0.0140986,70,0.01,0.95,4,3,TWO_POINT,30
35,19666,0.0110517,70,0.01,0.95,4,3,TWO_POINT,50
35,39399,0.00976234,70,0.01,0.95,4,3,TWO_POINT,100
35,12704,0.0171376,70,0.01,0.95,4,5,ONE_POINT,30
35,20007,0.0156711,70,0.01,0.95,4,5,ONE_POINT,50
35,40844,0.0106057,70,0.01,0.95,4,5,ONE_POINT,100
35,13050,0.0138422,70,0.01,0.95,4,5,TWO_POINT,30
35,20570,0.0118418,70,0.01,0.95,4,5,TWO_POINT,50
35,42829,0.0104419,70,0.01,0.95,4,5,TWO_POINT,100
35,16969,0.0192658,70,0.01,0.95,6,1,ONE_POINT,30
35,26503,0.0171949,70,0.01,0.95,6,1,ONE_POINT,50
35,56915,0.0129171,70,0.01,0.95,6,1,ONE_POINT,100
35,14306,0.0170245,70,0.01,0.95,6,1,TWO_POINT,30
35,25333,0.0137815,70,0.01,0.95,6,1,TWO_POINT,50
35,49741,0.010412,70,0.01,0.95,6,1,TWO_POINT,100
35,14197,0.018786,70,0.01,0.95,6,3,ONE_POINT,30
35,25187,0.017737,70,0.01,0.95,6,3,ONE_POINT,50
35,49541,0.0121901,70,0.01,0.95,6,3,ONE_POINT,100
35,15337,0.0163725,70,0.01,0.95,6,3,TWO_POINT,30
35,23855,0.0131818,70,0.01,0.95,6,3,TWO_POINT,50
35,44944,0.0114876,70,0.01,0.95,6,3,TWO_POINT,100
35,14931,0.0212934,70,0.01,0.95,6,5,ONE_POINT,30
35,29000,0.0177067,70,0.01,0.95,6,5,ONE_POINT,50
35,46586,0.0115144,70,0.01,0.95,6,5,ONE_POINT,100
35,14950,0.0182401,70,0.01,0.95,6,5,TWO_POINT,30
35,22344,0.0138667,70,0.01,0.95,6,5,TWO_POINT,50
35,44244,0.0107316,70,0.01,0.95,6,5,TWO_POINT,100
35,10770,0.0403649,70,0.05,0.8,2,1,ONE_POINT,30
35,17637,0.0330713,70,0.05,0.8,2,1,ONE_POINT,50
35,35798,0.0224739,70,0.05,0.8,2,1,ONE_POINT,100
35,10572,0.0404939,70,0.05,0.8,2,1,TWO_POINT,30
35,17244,0.033108,70,0.05,0.8,2,1,TWO_POINT,50
35,35112,0.0216351,70,0.05,0.8,2,1,TWO_POINT,100
35,10809,0.0287317,70,0.05,0.8,2,3,ONE_POINT,30
35,17726,0.0195385,70,0.05,0.8,2,3,ONE_POINT,50
35,35667,0.0118045,70,0.05,0.8,2,3,ONE_POINT,100
35,10856,0.0275406,70,0.05,0.8,2,3,TWO_POINT,30
35,17506,0.0203773,70,0.05,0.8,2,3,TWO_POINT,50
35,36679,0.0117539,70,0.05,0.8,2,3,TWO_POINT,100
35,12781,0.0219202,70,0.05,0.8,2,5,ONE_POINT,30
35,18863,0.0144113,70,0.05,0.8,2,5,ONE_POINT,50
35,35829,0.00855476,70,0.05,0.8,2,5,ONE_POINT,100
35,10697,0.0217079,70,0.05,0.8,2,5,TWO_POINT,30
35,17498,0.0143138,70,0.05,0.8,2,5,TWO_POINT,50
35,34976,0.00826007,70,0.05,0.8,2,5,TWO_POINT,100
35,12808,0.0123634,70,0.05,0.8,4,1,ONE_POINT,30
35,21047,0.00894028,70,0.05,0.8,4,1,ONE_POINT,50
35,41955,0.00384443,70,0.05,0.8,4,1,ONE_POINT,100
35,12449,0.0109469,70,0.05,0.8,4,1,TWO_POINT,30
35,20481,0.00675813,70,0.05,0.8,4,1,TWO_POINT,50
35,40919,0.00416249,70,0.05,0.8,4,1,TWO_POINT,100
35,13373,0.00964185,70,0.05,0.8,4,3,ONE_POINT,30
35,22457,0.00619369,70,0.05,0.8,4,3,ONE_POINT,50
35,43617,0.00301387,70,0.05,0.8,4,3,ONE_POINT,100
35,12999,0.00878415,70,0.05,0.8,4,3,TWO_POINT,30
35,21606,0.00603304,70,0.05,0.8,4,3,TWO_POINT,50
35,42896,0.00299488,70,0.05,0.8,4,3,TWO_POINT,100
35,16160,0.00875528,70,0.05,0.8,4,5,ONE_POINT,30
35,25383,0.00585541,70,0.05,0.8,4,5,ONE_POINT,50
35,48348,0.00376873,70,0.05,0.8,4,5,ONE_POINT,100
35,13638,0.00892169,70,0.05,0.8,4,5,TWO_POINT,30
35,21841,0.00550125,70,0.05,0.8,4,5,TWO_POINT,50
35,45515,0.00288381,70,0.05,0.8,4,5,TWO_POINT,100
35,16678,0.0074457,70,0.05,0.8,6,1,ONE_POINT,30
35,26331,0.00401248,70,0.05,0.8,6,1,ONE_POINT,50
35,56177,0.00215977,70,0.05,0.8,6,1,ONE_POINT,100
35,18421,0.00717641,70,0.05,0.8,6,1,TWO_POINT,30
35,25697,0.00344134,70,0.05,0.8,6,1,TWO_POINT,50
35,56577,0.00147121,70,0.05,0.8,6,1,TWO_POINT,100
35,18558,0.00629346,70,0.05,0.8,6,3,ONE_POINT,30
35,27610,0.00444098,70,0.05,0.8,6,3,ONE_POINT,50
35,51110,0.00257555,70,0.05,0.8,6,3,ONE_POINT,100
35,16512,0.00698988,70,0.05,0.8,6,3,TWO_POINT,30
35,27041,0.00454289,70,0.05,0.8,6,3,TWO_POINT,50
35,51200,0.00234805,70,0.05,0.8,6,3,TWO_POINT,100
35,15781,0.00836478,70,0.05,0.8,6,5,ONE_POINT,30
35,30585,0.00549953,70,0.05,0.8,6,5,ONE_POINT,50
35,54313,0.00293556,70,0.05,0.8,6,5,ONE_POINT,100
35,16523,0.00754501,70,0.05,0.8,6,5,TWO_POINT,30
35,26864,0.00456527,70,0.05,0.8,6,5,TWO_POINT,50
35,53726,0.00306195,70,0.05,0.8,6,5,TWO_POINT,100
35,12279,0.0421606,70,0.05,0.9,2,1,ONE_POINT,30
35,21603,0.0336563,70,0.05,0.9,2,1,ONE_POINT,50
35,40433,0.0224459,70,0.05,0.9,2,1,ONE_POINT,100
35,11461,0.0403698,70,0.05,0.9,2,1,TWO_POINT,30
35,18704,0.031887,70,0.05,0.9,2,1,TWO_POINT,50
35,39013,0.0230125,70,0.05,0.9,2,1,TWO_POINT,100
35,12629,0.0298746,70,0.05,0.9,2,3,ONE_POINT,30
35,20829,0.0185369,70,0.05,0.9,2,3,ONE_POINT,50
35,44977,0.0119022,70,0.05,0.9,2,3,ONE_POINT,100
35,12288,0.028755,70,0.05,0.9,2,3,TWO_POINT,30
35,21170,0.0184783,70,0.05,0.9,2,3,TWO_POINT,50
35,44146,0.0122651,70,0.05,0.9,2,3,TWO_POINT,100
35,15860,0.024358,70,0.05,0.9,2,5,ONE_POINT,30
35,23777,0.0129879,70,0.05,0.9,2,5,ONE_POINT,50
35,43663,0.00809254,70,0.05,0.9,2,5,ONE_POINT,100
35,12287,0.0212894,70,0.05,0.9,2,5,TWO_POINT,30
35,21594,0.0136885,70,0.05,0.9,2,5,TWO_POINT,50
35,37182,0.00741536,70,0.05,0.9,2,5,TWO_POINT,100
35,13395,0.0125928,70,0.05,0.9,4,1,ONE_POINT,30
35,22703,0.00744678,70,0.05,0.9,4,1,ONE_POINT,50
35,47933,0.0037179,70,0.05,0.9,4,1,ONE_POINT,100
35,18745,0.0114507,70,0.05,0.9,4,1,TWO_POINT,30
35,25228,0.007411,70,0.05,0.9,4,1,TWO_POINT,50
35,48203,0.00411399,70,0.05,0.9,4,1,TWO_POINT,100
35,14580,0.00984736,70,0.05,0.9,4,3,ONE_POINT,30
35,23529,0.0060238,70,0.05,0.9,4,3,ONE_POINT,50
35,47726,0.00290505,70,0.05,0.9,4,3,ONE_POINT,100
35,13315,0.00830075,70,0.05,0.9,4,3,TWO_POINT,30
35,20381,0.00503952,70,0.05,0.9,4,3,TWO_POINT,50
35,40605,0.00294204,70,0.05,0.9,4,3,TWO_POINT,100
35,12890,0.0084834,70,0.05,0.9,4,5,ONE_POINT,30
35,20828,0.00536011,70,0.05,0.9,4,5,ONE_POINT,50
35,42597,0.00285676,70,0.05,0.9,4,5,ONE_POINT,100
35,13067,0.00899337,70,0.05,0.9,4,5,TWO_POINT,30
35,22587,0.00588156,70,0.05,0.9,4,5,TWO_POINT,50
35,40840,0.00270232,70,0.05,0.9,4,5,TWO_POINT,100
35,14882,0.00646739,70,0.05,0.9,6,1,ONE_POINT,30
35,28120,0.00371297,70,0.05,0.9,6,1,ONE_POINT,50
35,47946,0.00186333,70,0.05,0.9,6,1,ONE_POINT,100
35,14838,0.00558425,70,0.05,0.9,6,1,TWO_POINT,30
35,25538,0.00409342,70,0.05,0.9,6,1,TWO_POINT,50
35,51878,0.00139149,70,0.05,0.9,6,1,TWO_POINT,100
35,15563,0.00737755,70,0.05,0.9,6,3,ONE_POINT,30
35,24136,0.00429648,70,0.05,0.9,6,3,ONE_POINT,50
35,46274,0.00244984,70,0.05,0.9,6,3,ONE_POINT,100
35,14471,0.0068668,70,0.05,0.9,6,3,TWO_POINT,30
35,23248,0.00430277,70,0.05,0.9,6,3,TWO_POINT,50
35,49350,0.00239273,70,0.05,0.9,6,3,TWO_POINT,100
35,17140,0.00698208,70,0.05,0.9,6,5,ONE_POINT,30
35,26651,0.00502349,70,0.05,0.9,6,5,ONE_POINT,50
35,55175,0.00224785,70,0.05,0.9,6,5,ONE_POINT,100
35,16241,0.00742837,70,0.05,0.9,6,5,TWO_POINT,30
35,26013,0.00523461,70,0.05,0.9,6,5,TWO_POINT,50
35,51647,0.00291667,70,0.05,0.9,6,5,TWO_POINT,100
35,12256,0.0412629,70,0.05,0.95,2,1,ONE_POINT,30
35,19300,0.0315011,70,0.05,0.95,2,1,ONE_POINT,50
35,37881,0.0236605,70,0.05,0.95,2,1,ONE_POINT,100
35,12299,0.0420384,70,0.05,0.95,2,1,TWO_POINT,30
35,19909,0.032588,70,0.05,0.95,2,1,TWO_POINT,50
35,38009,0.0228101,70,0.05,0.95,2,1,TWO_POINT,100
35,11425,0.0278633,70,0.05,0.95,2,3,ONE_POINT,30
35,20755,0.0191106,70,0.05,0.95,2,3,ONE_POINT,50
35,41978,0.0130913,70,0.05,0.95,2,3,ONE_POINT,100
35,13429,0.0258275,70,0.05,0.95,2,3,TWO_POINT,30
35,19144,0.0205956,70,0.05,0.95,2,3,TWO_POINT,50
35,39419,0.0115856,70,0.05,0.95,2,3,TWO_POINT,100
35,11173,0.0223947,70,0.05,0.95,2,5,ONE_POINT,30
35,18669,0.0145964,70,0.05,0.95,2,5,ONE_POINT,50
35,37603,0.00789707,70,0.05,0.95,2,5,ONE_POINT,100
35,11561,0.021736,70,0.05,0.95,2,5,TWO_POINT,30
35,20309,0.0137487,70,0.05,0.95,2,5,TWO_POINT,50
35,37969,0.00837766,70,0.05,0.95,2,5,TWO_POINT,100
35,15655,0.0125667,70,0.05,0.95,4,1,ONE_POINT,30
35,25245,0.00766792,70,0.05,0.95,4,1,ONE_POINT,50
35,52064,0.00344238,70,0.05,0.95,4,1,ONE_POINT,100
35,15941,0.0116028,70,0.05,0.95,4,1,TWO_POINT,30
35,24621,0.0068523,70,0.05,0.95,4,1,TWO_POINT,50
35,45635,0.00371356,70,0.05,0.95,4,1,TWO_POINT,100
35,14111,0.00926647,70,0.05,0.95,4,3,ONE_POINT,30
35,23482,0.0055072,70,0.05,0.95,4,3,ONE_POINT,50
35,48280,0.00266849,70,0.05,0.95,4,3,ONE_POINT,100
35,13657,0.00820801,70,0.05,0.95,4,3,TWO_POINT,30
